Time,CORE_ZN ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4 ZN:MIAMI INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN:MIAMI INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,9.115658E+02,1.892289E+03,4.704972E-02,1.333851E-01,3.501658E+03,1.820069E+03,1.807249E-01,1.283457E-01,2.235185E+03,1.308894E+03,1.153601E-01,9.230441E-02,3.371300E+03,1.894159E+03,1.739970E-01,1.335715E-01,2.231826E+03,1.457772E+03,1.151868E-01,1.028046E-01
00:20:00,9.115588E+02,1.911384E+03,4.704936E-02,1.347309E-01,3.501651E+03,1.821245E+03,1.807245E-01,1.284303E-01,2.235180E+03,1.308997E+03,1.153599E-01,9.231249E-02,3.371292E+03,1.895776E+03,1.739966E-01,1.336872E-01,2.231821E+03,1.457010E+03,1.151865E-01,1.027518E-01
00:30:00,9.115519E+02,1.926956E+03,4.704900E-02,1.358284E-01,3.501644E+03,1.819905E+03,1.807241E-01,1.283368E-01,2.235176E+03,1.307247E+03,1.153597E-01,9.218959E-02,3.371284E+03,1.894775E+03,1.739962E-01,1.336176E-01,2.231816E+03,1.454239E+03,1.151863E-01,1.025568E-01
00:40:00,9.115450E+02,1.939693E+03,4.704865E-02,1.367260E-01,3.501637E+03,1.816603E+03,1.807238E-01,1.281046E-01,2.235171E+03,1.304070E+03,1.153594E-01,9.196574E-02,3.371276E+03,1.891737E+03,1.739958E-01,1.334040E-01,2.231811E+03,1.449931E+03,1.151860E-01,1.022532E-01
00:50:00,9.115382E+02,1.950157E+03,4.704830E-02,1.374634E-01,3.501630E+03,1.811776E+03,1.807234E-01,1.277645E-01,2.235167E+03,1.299778E+03,1.153592E-01,9.166310E-02,3.371268E+03,1.887114E+03,1.739954E-01,1.330783E-01,2.231806E+03,1.444425E+03,1.151858E-01,1.018650E-01
01:00:00,9.115315E+02,1.958778E+03,4.704795E-02,1.380709E-01,3.501624E+03,1.805738E+03,1.807231E-01,1.273388E-01,2.235163E+03,1.294613E+03,1.153590E-01,9.129875E-02,3.371260E+03,1.881238E+03,1.739949E-01,1.326641E-01,2.231801E+03,1.437985E+03,1.151855E-01,1.014108E-01
01:10:00,9.115328E+02,1.968097E+03,4.704802E-02,1.387276E-01,3.501627E+03,1.800664E+03,1.807233E-01,1.269810E-01,2.235165E+03,1.289920E+03,1.153591E-01,9.096769E-02,3.371263E+03,1.876277E+03,1.739951E-01,1.323142E-01,2.231804E+03,1.431975E+03,1.151856E-01,1.009868E-01
01:20:00,9.115340E+02,1.976238E+03,4.704808E-02,1.393013E-01,3.501630E+03,1.795141E+03,1.807234E-01,1.265915E-01,2.235167E+03,1.284865E+03,1.153592E-01,9.061108E-02,3.371267E+03,1.870827E+03,1.739953E-01,1.319299E-01,2.231806E+03,1.425581E+03,1.151857E-01,1.005357E-01
01:30:00,9.115352E+02,1.983397E+03,4.704814E-02,1.398057E-01,3.501634E+03,1.789335E+03,1.807236E-01,1.261820E-01,2.235169E+03,1.279580E+03,1.153593E-01,9.023825E-02,3.371270E+03,1.865065E+03,1.739955E-01,1.315235E-01,2.231808E+03,1.418922E+03,1.151859E-01,1.000660E-01
01:40:00,9.115364E+02,1.989744E+03,4.704821E-02,1.402529E-01,3.501637E+03,1.783392E+03,1.807238E-01,1.257628E-01,2.235171E+03,1.274162E+03,1.153594E-01,8.985610E-02,3.371273E+03,1.859130E+03,1.739956E-01,1.311049E-01,2.231810E+03,1.412083E+03,1.151860E-01,9.958360E-02
01:50:00,9.115376E+02,1.995413E+03,4.704827E-02,1.406524E-01,3.501640E+03,1.777416E+03,1.807239E-01,1.253413E-01,2.235173E+03,1.268698E+03,1.153595E-01,8.947065E-02,3.371276E+03,1.853133E+03,1.739958E-01,1.306819E-01,2.231812E+03,1.405164E+03,1.151861E-01,9.909553E-02
02:00:00,9.115388E+02,2.000512E+03,4.704833E-02,1.410118E-01,3.501643E+03,1.771497E+03,1.807241E-01,1.249238E-01,2.235175E+03,1.263251E+03,1.153596E-01,8.908643E-02,3.371280E+03,1.847162E+03,1.739960E-01,1.302608E-01,2.231814E+03,1.398238E+03,1.151862E-01,9.860695E-02
02:10:00,9.115400E+02,2.005130E+03,4.704839E-02,1.413372E-01,3.501646E+03,1.765475E+03,1.807242E-01,1.244991E-01,2.235177E+03,1.257716E+03,1.153597E-01,8.869599E-02,3.371283E+03,1.841055E+03,1.739961E-01,1.298300E-01,2.231816E+03,1.391208E+03,1.151863E-01,9.811109E-02
02:20:00,9.115412E+02,2.009333E+03,4.704845E-02,1.416334E-01,3.501649E+03,1.759388E+03,1.807244E-01,1.240697E-01,2.235179E+03,1.252131E+03,1.153598E-01,8.830203E-02,3.371286E+03,1.834865E+03,1.739963E-01,1.293934E-01,2.231818E+03,1.384118E+03,1.151864E-01,9.761093E-02
02:30:00,9.115424E+02,2.013177E+03,4.704851E-02,1.419043E-01,3.501652E+03,1.753277E+03,1.807246E-01,1.236387E-01,2.235181E+03,1.246527E+03,1.153599E-01,8.790674E-02,3.371289E+03,1.828634E+03,1.739964E-01,1.289539E-01,2.231820E+03,1.377001E+03,1.151865E-01,9.710891E-02
02:40:00,9.115435E+02,2.016707E+03,4.704857E-02,1.421530E-01,3.501655E+03,1.747178E+03,1.807247E-01,1.232086E-01,2.235183E+03,1.240930E+03,1.153600E-01,8.751194E-02,3.371292E+03,1.822399E+03,1.739966E-01,1.285141E-01,2.231822E+03,1.369886E+03,1.151866E-01,9.660711E-02
02:50:00,9.115447E+02,2.019958E+03,4.704863E-02,1.423821E-01,3.501658E+03,1.741120E+03,1.807248E-01,1.227813E-01,2.235185E+03,1.235361E+03,1.153601E-01,8.711914E-02,3.371294E+03,1.816188E+03,1.739967E-01,1.280761E-01,2.231824E+03,1.362799E+03,1.151867E-01,9.610722E-02
03:00:00,9.115458E+02,2.022960E+03,4.704869E-02,1.425936E-01,3.501661E+03,1.735127E+03,1.807250E-01,1.223585E-01,2.235187E+03,1.229838E+03,1.153602E-01,8.672958E-02,3.371297E+03,1.810028E+03,1.739969E-01,1.276416E-01,2.231826E+03,1.355759E+03,1.151868E-01,9.561067E-02
03:10:00,9.115470E+02,2.025737E+03,4.704875E-02,1.427893E-01,3.501663E+03,1.728961E+03,1.807251E-01,1.219236E-01,2.235189E+03,1.224214E+03,1.153603E-01,8.633293E-02,3.371300E+03,1.803697E+03,1.739970E-01,1.271950E-01,2.231828E+03,1.348622E+03,1.151869E-01,9.510725E-02
03:20:00,9.115481E+02,2.028308E+03,4.704881E-02,1.429706E-01,3.501666E+03,1.722644E+03,1.807253E-01,1.214781E-01,2.235191E+03,1.218500E+03,1.153604E-01,8.592985E-02,3.371303E+03,1.797210E+03,1.739972E-01,1.267374E-01,2.231830E+03,1.341399E+03,1.151870E-01,9.459775E-02
03:30:00,9.115492E+02,2.030690E+03,4.704887E-02,1.431384E-01,3.501669E+03,1.716187E+03,1.807254E-01,1.210226E-01,2.235192E+03,1.212702E+03,1.153605E-01,8.552094E-02,3.371306E+03,1.790578E+03,1.739973E-01,1.262696E-01,2.231832E+03,1.334099E+03,1.151871E-01,9.408284E-02
03:40:00,9.115503E+02,2.032895E+03,4.704892E-02,1.432939E-01,3.501671E+03,1.709598E+03,1.807255E-01,1.205579E-01,2.235194E+03,1.206830E+03,1.153606E-01,8.510673E-02,3.371308E+03,1.783811E+03,1.739974E-01,1.257923E-01,2.231833E+03,1.326731E+03,1.151872E-01,9.356315E-02
03:50:00,9.115515E+02,2.034936E+03,4.704898E-02,1.434377E-01,3.501674E+03,1.702887E+03,1.807257E-01,1.200845E-01,2.235196E+03,1.200889E+03,1.153607E-01,8.468768E-02,3.371311E+03,1.776920E+03,1.739976E-01,1.253063E-01,2.231835E+03,1.319303E+03,1.151872E-01,9.303923E-02
04:00:00,9.115525E+02,2.036822E+03,4.704904E-02,1.435706E-01,3.501676E+03,1.696061E+03,1.807258E-01,1.196031E-01,2.235197E+03,1.194885E+03,1.153608E-01,8.426423E-02,3.371313E+03,1.769912E+03,1.739977E-01,1.248120E-01,2.231837E+03,1.311821E+03,1.151873E-01,9.251155E-02
04:10:00,9.115536E+02,2.038561E+03,4.704909E-02,1.436932E-01,3.501679E+03,1.689375E+03,1.807259E-01,1.191315E-01,2.235199E+03,1.188993E+03,1.153609E-01,8.384866E-02,3.371316E+03,1.763050E+03,1.739978E-01,1.243279E-01,2.231838E+03,1.304463E+03,1.151874E-01,9.199252E-02
04:20:00,9.115547E+02,2.040162E+03,4.704915E-02,1.438060E-01,3.501681E+03,1.682844E+03,1.807261E-01,1.186708E-01,2.235201E+03,1.183214E+03,1.153609E-01,8.344105E-02,3.371319E+03,1.756331E+03,1.739980E-01,1.238540E-01,2.231840E+03,1.297228E+03,1.151875E-01,9.148224E-02
04:30:00,9.115558E+02,2.041636E+03,4.704921E-02,1.439099E-01,3.501684E+03,1.676487E+03,1.807262E-01,1.182225E-01,2.235202E+03,1.177563E+03,1.153610E-01,8.304246E-02,3.371321E+03,1.749776E+03,1.739981E-01,1.233917E-01,2.231842E+03,1.290136E+03,1.151876E-01,9.098201E-02
04:40:00,9.115569E+02,2.042987E+03,4.704926E-02,1.440051E-01,3.501686E+03,1.670308E+03,1.807263E-01,1.177867E-01,2.235204E+03,1.172042E+03,1.153611E-01,8.265305E-02,3.371323E+03,1.743389E+03,1.739982E-01,1.229412E-01,2.231843E+03,1.283188E+03,1.151877E-01,9.049194E-02
04:50:00,9.115579E+02,2.044221E+03,4.704931E-02,1.440921E-01,3.501689E+03,1.664312E+03,1.807264E-01,1.173637E-01,2.235205E+03,1.166654E+03,1.153612E-01,8.227300E-02,3.371326E+03,1.737174E+03,1.739983E-01,1.225028E-01,2.231845E+03,1.276386E+03,1.151878E-01,9.001218E-02
05:00:00,9.115590E+02,2.045345E+03,4.704937E-02,1.441713E-01,3.501691E+03,1.658503E+03,1.807266E-01,1.169540E-01,2.235207E+03,1.161402E+03,1.153613E-01,8.190260E-02,3.371328E+03,1.731136E+03,1.739985E-01,1.220769E-01,2.231846E+03,1.269734E+03,1.151878E-01,8.954302E-02
05:10:00,9.115600E+02,2.046363E+03,4.704942E-02,1.442431E-01,3.501693E+03,1.653629E+03,1.807267E-01,1.166102E-01,2.235208E+03,1.156765E+03,1.153613E-01,8.157555E-02,3.371330E+03,1.725988E+03,1.739986E-01,1.217138E-01,2.231848E+03,1.263710E+03,1.151879E-01,8.911817E-02
05:20:00,9.115610E+02,2.047283E+03,4.704948E-02,1.443079E-01,3.501695E+03,1.649725E+03,1.807268E-01,1.163349E-01,2.235210E+03,1.152772E+03,1.153614E-01,8.129392E-02,3.371333E+03,1.721773E+03,1.739987E-01,1.214165E-01,2.231849E+03,1.258346E+03,1.151880E-01,8.873983E-02
05:30:00,9.115620E+02,2.048109E+03,4.704953E-02,1.443661E-01,3.501698E+03,1.646798E+03,1.807269E-01,1.161285E-01,2.235211E+03,1.149422E+03,1.153615E-01,8.105773E-02,3.371335E+03,1.718495E+03,1.739988E-01,1.211853E-01,2.231851E+03,1.253640E+03,1.151881E-01,8.840789E-02
